step,config,method,status,metric_error_val,normalized_perf,seconds,time_limit,pred_mean,pred_std,pred_cost,acquisition,f_best_before,best_error_so_far,elapsed,is_best
107,LightGBM_r199_BAG_L1,LightGBM,ok,0.16266666666666663,-0.32533333333333325,1.1821757785364753,107.33346080000047,-0.31912494274669057,0.00932611208353837,1.2432018722290297,5.578973751551093e-08,-0.2819047619047619,0.14095238095238094,193.8579699999973,False
108,XGBoost_r33_BAG_L1,XGBoost,ok,0.15398095238095244,-0.3079619047619049,1.291060038973228,106.14083040000696,-0.31886953782294836,0.008990576711338776,1.2344235596498832,3.1566088536478046e-08,-0.2819047619047619,0.14095238095238094,195.14578370000527,False
109,XGBoost_r163_BAG_L1,XGBoost,ok,0.1568761904761905,-0.313752380952381,1.2604033884126693,104.85330400000385,-0.3175112724567365,0.008842507142039994,1.2821490468488872,4.375528795162073e-08,-0.2819047619047619,0.14095238095238094,196.40181169999414,False
110,XGBoost_r49_BAG_L1,XGBoost,ok,0.1490285714285714,-0.2980571428571428,1.3356586363515817,103.59727060000296,-0.31782679571972394,0.008858746940617307,1.197378238530383,4.1373445136832696e-08,-0.2819047619047619,0.14095238095238094,197.72770930000115,False
111,XGBoost_r187_BAG_L1,XGBoost,ok,0.16159999999999997,-0.32319999999999993,1.115239684630069,102.2712726000027,-0.31738098561100797,0.009138305411014036,1.3273421103707526,8.241576775436948e-08,-0.2819047619047619,0.14095238095238094,198.8394968999928,False
112,XGBoost_r110_BAG_L1,XGBoost,ok,0.1561904761904762,-0.3123809523809524,1.2406632512138458,101.15960420000192,-0.3178600707474336,0.00906776314120172,1.3067606247163814,5.782428050973116e-08,-0.2819047619047619,0.14095238095238094,200.07708089999505,False
113,ExtraTrees_r140_BAG_L1,ExtraTrees,ok,0.21653333333333347,-0.43306666666666693,0.9615570956520969,99.92159700000775,-0.3757525261284648,0.022472931606888364,1.3830926878908736,5.245364354979176e-08,-0.2819047619047619,0.14095238095238094,201.03380930000276,False
114,LightGBM_r17_BAG_L1,LightGBM,ok,0.16281904761904764,-0.3256380952380953,2.84806635240966,98.96497299999464,-0.32006767764397687,0.010424935607508566,2.2790433007823476,1.3950576724697922e-07,-0.2819047619047619,0.14095238095238094,203.8759635000024,False
115,LightGBM_r96_BAG_L1,LightGBM,ok,0.1575619047619048,-0.3151238095238096,2.123834162368439,96.12309560000722,-0.32864339763681794,0.012277376183841686,1.6634779645029165,1.2202009114397468e-07,-0.2819047619047619,0.14095238095238094,206.0008164000028,False
116,CatBoost_r129_BAG_L1,CatBoost,ok,0.16175238095238098,-0.32350476190476196,11.917372445546789,93.99824990000343,-0.3134225711362924,0.009387482676734954,9.644144006750114,9.945602562483836e-08,-0.2819047619047619,0.14095238095238094,217.92461479999474,False
117,LightGBM_r23_BAG_L1,LightGBM,ok,0.15779047619047615,-0.3155809523809523,2.409896607117844,82.07437930000015,-0.3176988300218296,0.009129592707035622,2.250729903712275,4.107856043971211e-08,-0.2819047619047619,0.14095238095238094,220.33887530000356,False
118,CatBoost_r181_BAG_L1,CatBoost,ok,0.16297142857142866,-0.3259428571428573,2.074833983569988,79.66017190000275,-0.31880389958395805,0.009100177136311846,1.549970655545832,3.286333082741287e-08,-0.2819047619047619,0.14095238095238094,222.41780359999393,False
119,XGBoost_r136_BAG_L1,XGBoost,ok,0.16411428571428588,-0.32822857142857176,1.3166782732441789,77.58127450000029,-0.3187549707516722,0.008821721470866007,1.4713671996822433,1.9250866495364857e-08,-0.2819047619047619,0.14095238095238094,223.72795040000346,False
120,LightGBM_r166_BAG_L1,LightGBM,ok,0.15961904761904755,-0.3192380952380951,1.2107958550186595,76.27109360000759,-0.3212492267826546,0.009204217642210032,1.0785060918003362,1.7437914146128218e-08,-0.2819047619047619,0.14095238095238094,224.94836270000087,False
121,LightGBM_r22_BAG_L1,LightGBM,ok,0.15596190476190486,-0.3119238095238097,1.3603576666064328,75.05070789999445,-0.31980263063353126,0.008893442821377153,1.4847636358379048,1.3023899030201098e-08,-0.2819047619047619,0.14095238095238094,226.31548279999697,False
122,LightGBM_r57_BAG_L1,LightGBM,ok,0.16510476190476187,-0.33020952380952373,1.3178450354753295,73.68359280000732,-0.3218982334963288,0.009343787961773192,1.6520682376929665,1.125662519427053e-08,-0.2819047619047619,0.14095238095238094,227.64887140000064,False
123,XGBoost_r182_BAG_L1,XGBoost,ok,0.16213333333333335,-0.3242666666666667,1.372810097062029,72.35003309999593,-0.3191363031559392,0.008646457890913116,1.419922584861648,1.073652551707738e-08,-0.2819047619047619,0.14095238095238094,229.02509199999622,False
124,XGBoost_r178_BAG_L1,XGBoost,ok,0.1628952380952381,-0.3257904761904762,1.947561096327263,70.97384299999976,-0.3192595056755088,0.008731891321775296,1.9775129596138115,8.881600719676001e-09,-0.2819047619047619,0.14095238095238094,230.96510279999347,False
125,XGBoost_r45_BAG_L1,XGBoost,ok,0.15984761904761902,-0.31969523809523803,1.4780395845446037,69.03397089999635,-0.3198354208968804,0.008568409183545901,1.537417272195595,5.5221017964904314e-09,-0.2819047619047619,0.14095238095238094,232.43258599999535,False
126,XGBoost_r57_BAG_L1,XGBoost,ok,0.1488761904761906,-0.2977523809523812,1.1654172521812143,67.56647829999565,-0.3204487471974791,0.008580562802100702,1.303821242051726,4.750697787359201e-09,-0.2819047619047619,0.14095238095238094,233.59597320000466,False
127,LightGBM_r123_BAG_L1,LightGBM,ok,0.15832380952380953,-0.31664761904761907,1.5274805534572806,66.40306890000647,-0.3217513391258452,0.00914804214119167,1.358518835950954,9.3793473056923e-09,-0.2819047619047619,0.14095238095238094,235.13225379999494,False
128,XGBoost_r143_BAG_L1,XGBoost,ok,0.1693714285714285,-0.338742857142857,1.4963425499008736,64.86640719999559,-0.3203802680770314,0.008772909366936706,1.4221866252429072,7.446607006940777e-09,-0.2819047619047619,0.14095238095238094,236.62307250000595,False
129,XGBoost_r165_BAG_L1,XGBoost,ok,0.1627428571428572,-0.3254857142857144,1.8643669211305678,63.37593700000434,-0.31974060703403545,0.00905313119065853,2.0770729101339422,1.3860476358354246e-08,-0.2819047619047619,0.14095238095238094,238.47733320000407,False
130,LightGBM_r139_BAG_L1,LightGBM,ok,0.1647238095238095,-0.329447619047619,1.087440182454884,61.52171430000453,-0.3220181300441267,0.009142840348160352,1.1199542775749476,9.775474960338178e-09,-0.2819047619047619,0.14095238095238094,239.57622810000612,False
131,LightGBM_r157_BAG_L1,LightGBM,ok,0.16129523809523805,-0.3225904761904761,1.0963885738165118,60.42282170000544,-0.3231814792745098,0.009436332153961498,1.1673935427032758,1.0308918862440032e-08,-0.2819047619047619,0.14095238095238094,240.67581869999412,False
132,XGBoost_r184_BAG_L1,XGBoost,ok,0.15801904761904773,-0.31603809523809545,1.1611436898529064,59.32322479999857,-0.3206195690987659,0.008703856100561921,1.312650515679496,5.929593274403718e-09,-0.2819047619047619,0.14095238095238094,241.83398229999875,False
133,LightGBM_r178_BAG_L1,LightGBM,ok,0.15459047619047628,-0.30918095238095256,1.263143308693543,58.165005700007896,-0.32268358105037476,0.009055873374299339,1.236133590598212,5.011025275117382e-09,-0.2819047619047619,0.14095238095238094,243.1065152999945,False
134,LightGBM_r114_BAG_L1,LightGBM,ok,0.15230476190476183,-0.30460952380952366,1.143919017049484,56.892491699996754,-0.32402114118579367,0.009523418274560564,1.4455510616272742,6.667715318970937e-09,-0.2819047619047619,0.14095238095238094,244.25909700000193,False
135,LightGBM_r151_BAG_L1,LightGBM,ok,0.15961904761904766,-0.3192380952380953,1.1653178922861116,55.739927200003876,-0.32001418121709835,0.00900707310398652,1.1565469363236345,1.949854353623441e-08,-0.2819047619047619,0.14095238095238094,245.43304180000268,False
136,LightGBM_r91_BAG_L1,LightGBM,ok,0.1590095238095237,-0.3180190476190474,1.1895962819107808,54.56566079999902,-0.3222583374053838,0.009296076802875041,1.020026541971771,1.3620757909927324e-08,-0.2819047619047619,0.14095238095238094,246.63201050000498,False
137,LightGBM_r37_BAG_L1,LightGBM,ok,0.16342857142857148,-0.32685714285714296,1.622232931680628,53.36701460000768,-0.3203455359242413,0.009102114049091992,1.8425142718613485,1.2822886520880157e-08,-0.2819047619047619,0.14095238095238094,248.25997780000034,False
138,RandomForest_r40_BAG_L1,RandomForest,ok,0.2817142857142857,-0.5634285714285714,0.9695109589956701,51.73898399999598,-0.5069584594884238,0.047402158672828994,1.3273720737780756,7.165860080961381e-09,-0.2819047619047619,0.14095238095238094,249.2240696999943,False
139,LightGBM_r12_BAG_L1,LightGBM,ok,0.16716190476190473,-0.33432380952380947,1.1449925706983777,50.774964700001874,-0.32181831623996093,0.009130250106175918,1.2830780834671192,9.191258955914887e-09,-0.2819047619047619,0.14095238095238094,250.37687340000411,False
140,CatBoost_r22_BAG_L1,CatBoost,ok,0.16434285714285723,-0.32868571428571447,11.929527238578885,49.62216139999509,-0.31790278475570966,0.009180780745555409,12.375258460109324,7.501349771815858e-09,-0.2819047619047619,0.14095238095238094,262.3112115999975,False
141,XGBoost_r142_BAG_L1,XGBoost,ok,0.16647619047619056,-0.3329523809523811,1.1800451700983103,37.687782099994365,-0.3209560102215149,0.008792324711906935,1.2458792375781258,6.51240906563196e-09,-0.2819047619047619,0.14095238095238094,263.4848162999988,False
142,XGBoost_r155_BAG_L1,XGBoost,ok,0.16198095238095256,-0.3239619047619051,2.4403025282517774,36.51404170000751,-0.3201982961140739,0.009000690554328157,2.919403732316958,6.9204526731922746e-09,-0.2819047619047619,0.14095238095238094,265.9144834000035,False
143,LightGBM_r155_BAG_L1,LightGBM,ok,0.1685333333333333,-0.3370666666666666,1.17662569010281,34.084009900005185,-0.3238279207571799,0.009236503749227059,1.080059162704942,4.905201315848116e-09,-0.2819047619047619,0.14095238095238094,267.1013340999925,False
144,LightGBM_r49_BAG_L1,LightGBM,ok,0.15382857142857143,-0.30765714285714285,1.1241495600697817,32.897486899993964,-0.32248506446249003,0.009068039965074505,1.1266747219694413,6.309976553740549e-09,-0.2819047619047619,0.14095238095238094,268.23402020000503,False
145,XGBoost_r139_BAG_L1,XGBoost,ok,0.1552,-0.3104,1.1903735347586917,31.76493859999755,-0.32201407103715335,0.00905834059797674,1.3263010245836493,6.731780134612123e-09,-0.2819047619047619,0.14095238095238094,269.42330939999374,False
146,XGBoost_r105_BAG_L1,XGBoost,ok,0.16114285714285714,-0.3222857142857143,1.3057134948612656,30.575665099997423,-0.32201929370153104,0.009062598555888677,1.465202267206472,6.14089109210519e-09,-0.2819047619047619,0.14095238095238094,270.7251630999963,False
147,LightGBM_r189_BAG_L1,LightGBM,ok,0.1727238095238095,-0.345447619047619,1.164968481651158,29.27379629999632,-0.3256774006213383,0.009739796130945935,1.3418479924142235,5.183820142416422e-09,-0.2819047619047619,0.14095238095238094,271.8997598999995,False
148,CatBoost_r71_BAG_L1,CatBoost,ok,0.15885714285714292,-0.31771428571428584,4.048541018782998,28.099221199998283,-0.31987667593684943,0.00939552796118527,5.3400482729996925,1.0451687686620305e-08,-0.2819047619047619,0.14095238095238094,275.95097059999534,False
149,CatBoost_r152_BAG_L1,CatBoost,ok,0.16617142857142864,-0.3323428571428573,9.198681038309587,24.048038299995824,-0.3181874722868181,0.009250969226288524,10.413781339456003,8.942372841961095e-09,-0.2819047619047619,0.14095238095238094,285.1556360999966,False
150,XGBoost_r176_BAG_L1,XGBoost,ok,0.16350476190476193,-0.32700952380952386,1.318879110593116,14.843365000007907,-0.32236461204965494,0.009021240598960686,1.3428074224489746,5.019725162027434e-09,-0.2819047619047619,0.14095238095238094,286.4723365999962,False
151,XGBoost_r137_BAG_L1,XGBoost,ok,0.16380952380952385,-0.3276190476190477,1.4844943847419927,13.526668999998947,-0.3225494316730262,0.008919104032220765,1.501595650887236,3.1143811330181968e-09,-0.2819047619047619,0.14095238095238094,287.94778580000275,False
152,KNeighbors_r125_BAG_L1,KNeighbors,ok,0.18620952380952382,-0.37241904761904765,0.9416644017910585,12.051214200007962,-0.4078434679616282,0.02592594213527144,0.9915960746752196,2.970477585418686e-09,-0.2819047619047619,0.14095238095238094,288.8700111999933,False
153,LightGBM_r45_BAG_L1,LightGBM,ok,0.16060952380952387,-0.32121904761904774,1.3028068343555788,11.128940700000385,-0.3263795329702871,0.009669531662349311,1.5297921708624547,2.6842628970710148e-09,-0.2819047619047619,0.14095238095238094,290.1733297000028,False
154,LightGBM_r185_BAG_L1,LightGBM,ok,0.15855238095238078,-0.31710476190476156,1.2091324775537942,9.8256834000058,-0.3265339494402942,0.009548851335512013,1.206300089607865,2.3147923731196054e-09,-0.2819047619047619,0.14095238095238094,291.3933848000015,False
155,CatBoost_r105_BAG_L1,CatBoost,ok,0.1657142857142857,-0.3314285714285714,3.6421361407847144,8.605285900004674,-0.3237767042213519,0.009265677673256216,2.383091891943915,2.458615208358592e-09,-0.2819047619047619,0.14095238095238094,295.03341190000356,False
