step,config,perf_fitted,perf:APSFailure,perf:Amazon_employee_access,perf:Another-Dataset-on-used-Fiat-500,perf:Bank_Customer_Churn,perf:Bioresponse,perf:Diabetes130US,perf:E-CommereShippingData,perf:Fitness_Club,perf:Food_Delivery_Time,perf:GiveMeSomeCredit,perf:HR_Analytics_Job_Change_of_Data_Scientists,perf:Is-this-a-good-customer,perf:MIC,perf:Marketing_Campaign,perf:NATICUSdroid,perf:QSAR-TID-11,perf:QSAR_fish_toxicity,perf:SDSS17,perf:airfoil_self_noise,perf:anneal,perf:bank-marketing,perf:blood-transfusion-service-center,perf:churn,perf:coil2000_insurance_policies,perf:concrete_compressive_strength,perf:credit-g,perf:credit_card_clients_default,perf:customer_satisfaction_in_airline,perf:diabetes,perf:diamonds,perf:hazelnut-spread-contaminant-detection,perf:healthcare_insurance_expenses,perf:heloc,perf:hiva_agnostic,perf:houses,perf:in_vehicle_coupon_recommendation,perf:jm1,perf:kddcup09_appetency,perf:maternal_health_risk,perf:miami_housing,perf:online_shoppers_intention,perf:physiochemical_protein,perf:polish_companies_bankruptcy,perf:qsar-biodeg,perf:seismic-bumps,perf:splice,perf:students_dropout_and_academic_success,perf:superconductivity,perf:taiwanese_bankruptcy_prediction,perf:website_phishing,perf:wine_quality,cost_fitted,cost:APSFailure,cost:Amazon_employee_access,cost:Another-Dataset-on-used-Fiat-500,cost:Bank_Customer_Churn,cost:Bioresponse,cost:Diabetes130US,cost:E-CommereShippingData,cost:Fitness_Club,cost:Food_Delivery_Time,cost:GiveMeSomeCredit,cost:HR_Analytics_Job_Change_of_Data_Scientists,cost:Is-this-a-good-customer,cost:MIC,cost:Marketing_Campaign,cost:NATICUSdroid,cost:QSAR-TID-11,cost:QSAR_fish_toxicity,cost:SDSS17,cost:airfoil_self_noise,cost:anneal,cost:bank-marketing,cost:blood-transfusion-service-center,cost:churn,cost:coil2000_insurance_policies,cost:concrete_compressive_strength,cost:credit-g,cost:credit_card_clients_default,cost:customer_satisfaction_in_airline,cost:diabetes,cost:diamonds,cost:hazelnut-spread-contaminant-detection,cost:healthcare_insurance_expenses,cost:heloc,cost:hiva_agnostic,cost:houses,cost:in_vehicle_coupon_recommendation,cost:jm1,cost:kddcup09_appetency,cost:maternal_health_risk,cost:miami_housing,cost:online_shoppers_intention,cost:physiochemical_protein,cost:polish_companies_bankruptcy,cost:qsar-biodeg,cost:seismic-bumps,cost:splice,cost:students_dropout_and_academic_success,cost:superconductivity,cost:taiwanese_bankruptcy_prediction,cost:website_phishing,cost:wine_quality
69,LightGBM_r180_BAG_L1,True,0.07952429179398007,-0.03738065538185525,-0.01528979432691403,-0.12718954895025633,-0.15124846325329316,0.04311265890077556,0.08281129605540244,-0.0033864316800697987,-0.12183413887497933,-0.0554812924951032,0.003734554742902225,0.08668229997940882,0.1657209582440347,0.025966984730677017,-0.08591481714273662,-0.14528853058632812,-0.0843723209772332,-0.01568973184604284,-0.03019395290076986,-0.0023515721127314003,0.010142316415606563,-0.0513188241440783,0.013231481651667775,0.16003110692073266,0.041962583739089614,0.4430298741779354,-0.058930938437934774,0.17831983085952013,0.1936335511217249,-0.02711645970349749,0.04582676015578241,-0.024032354711789838,0.12849595877026862,0.13713590706811138,0.35737407841254093,0.003457741609504179,-0.024882498032581343,0.00421409225824754,0.1950898964757726,0.16526500556755744,-0.025634652211736258,-0.25959034490062516,-0.06779565613712632,-0.11902905698274929,0.03443805689241056,0.038059736608031934,-0.0008804640538087398,0.027695773251709264,0.11003153301198366,-0.11433665522798224,-0.15307459650486613,True,-0.0006166365375841484,-0.0023248852911020093,-0.00217356087084934,0.0017352101397837506,0.003612124951455122,0.0022229995685919598,-0.0006846971500403537,-0.00039627269808141914,0.00010375277201125206,0.002897108110642184,0.007468485477457197,-0.00011937225859847663,0.007062537661414158,0.0005165229738624108,0.001197090941796156,0.0036686321489760834,-0.0016764504824872963,0.0006899793370933519,-0.0037660856645654623,-0.0019033625530085574,0.009185630863461936,-0.0009416877490052212,0.0007932057688519886,0.0031183234955534404,-0.004312547972051516,-0.0003016853531565596,0.01006761512198058,-0.0011614073149807758,-0.0006085900586040537,0.00023008673791915396,-0.0028880005129363856,-0.0006072560084788541,0.003124236134010014,0.001152834698143313,-0.0055009242384343494,-0.0034048614264876173,0.0021912402427201353,-0.0013025649599011997,-0.0010964868226243313,-0.0020886539341167026,0.0033884486093292343,-0.002089385466943391,0.005042852012901659,-0.000624895725617302,-0.0007482740141279182,0.00968388173242591,0.0033964028581862545,0.008858825601333461,0.0044685343135878524,0.002215718365729074,-0.003447558076239776
70,LightGBM_r90_BAG_L1,True,0.08243438354150909,-0.03791665170379562,-0.01063092118883867,-0.13464893829681504,-0.15598909021753982,0.04546943092936149,0.08410605694085449,-0.0027689685200123393,-0.12583211676871717,-0.05441176150179954,0.0044103963467917754,0.08046430519211435,0.16727997847482384,0.024177698617762585,-0.08814628506241096,-0.1507499773297173,-0.08190713005237453,-0.01488590842635201,-0.028737389398405394,-0.0028205624526441795,0.007380795228692126,-0.0544133399169791,0.012723146056751835,0.1622972352814312,0.04078292714487918,0.44860567751568314,-0.060284774702205654,0.18251977103722117,0.20193693351220351,-0.026461249081733966,0.04931116783975833,-0.02422248359294717,0.1331007859734496,0.14373942832475617,0.3630880346252565,0.0009920667170217406,-0.027228155862315122,0.002908488145414734,0.19812777709358165,0.16896409039613408,-0.02191540981408842,-0.26177225636317913,-0.07025532331375474,-0.12639247031752537,0.03778864074129557,0.038407136055275314,-0.006421387500849948,0.031852504379795345,0.11435389225427488,-0.11487572136523568,-0.161052670340815,True,-0.0006639133416535662,-0.002734846673554633,-0.0026649050167559113,0.0017691100963435121,0.003127924702937672,0.002600807679644115,-0.0013149695723389345,-0.0006374319692304027,0.00015470443352911674,0.0025573432899876777,0.008514595794869895,-0.00028941540653796806,0.006796432546351112,0.00035146111704011443,0.0011598801169783325,0.004586999446864308,-0.0021495912897945128,0.0007335764228014602,-0.004375641006837491,-0.0026293537081707665,0.009875838457967202,-0.0012908039868720783,0.0008034438237846075,0.0035399799982552566,-0.005113121163127933,-0.0005076599512472594,0.011200256468113014,-0.001324539810421847,-0.0008681160734195356,0.0003103161780010023,-0.0036083671467962005,-0.0008558690749654783,0.003254856520522501,0.001291761341556526,-0.006374061484821319,-0.004058767880860306,0.002311992245394448,-0.0014598274460959234,-0.001506897651505261,-0.0024908105113381758,0.003866749592334721,-0.0022688447044589568,0.005204435169722418,-0.0009499198256800262,-0.001109627980357917,0.010567083354805058,0.003985550472965581,0.00982060461589858,0.004895756775462717,0.0022343779145168434,-0.004019955805480374
71,LightGBM_r19_BAG_L1,True,0.08457765958523372,-0.03875317055259236,-0.007111569394634533,-0.1400819391986635,-0.15946087701426662,0.04711822281385055,0.08477942595785024,-0.0018462237475543547,-0.12913943661122973,-0.05406277670678791,0.004717978069336187,0.07516807591240264,0.1683779727647037,0.02508157805824899,-0.09013820297666746,-0.15338043953429523,-0.08149170818902572,-0.014042593955558813,-0.028876613255443842,-0.003462877811318881,0.003869267691790507,-0.0562850623148442,0.011854716257276722,0.1661194094166624,0.04049937134180347,0.4535053903729334,-0.062480031890343686,0.18624380807146493,0.2085241245322342,-0.025633553957072442,0.05151287234379801,-0.024272732267349256,0.13620642679967845,0.1481226254645182,0.36707831855812345,-0.0006983496118705851,-0.02993996393918712,0.0017925888369891311,0.20145731618029653,0.17213254945632184,-0.018804701015165105,-0.26195582231817666,-0.07189733532383465,-0.13210977581778877,0.039680999333146234,0.038459210103225686,-0.010707778999381223,0.03376455869518466,0.11844433465950568,-0.11618558504601567,-0.1656486691626551,True,-0.0006844011245484857,-0.002864729473239298,-0.002912763539448328,0.0017306136988716107,0.002968046261844349,0.0027210205862858512,-0.0018062932475687958,-0.0007898072887619432,0.00016402217062149368,0.0024326600455916387,0.009032021846335288,-0.0003950732973841401,0.006659455622322188,0.0002615662318977792,0.0012677452178598855,0.004786752347495997,-0.002367945059100649,0.0007282312168574982,-0.004561956469897448,-0.003058423468943437,0.010044598329842854,-0.0014874309330427577,0.0009300932494018576,0.0037194682432683166,-0.0054481502494873315,-0.0006381051815989102,0.011707159784247797,-0.001374646391079594,-0.0010264782852667583,0.0002849898236973456,-0.003803551610996559,-0.0010139531950095974,0.0032533280409934623,0.0012569260684338242,-0.006704121694017356,-0.0040945099190088,0.0023474335892384487,-0.0015153960547171492,-0.0016530748947880059,-0.0026587000093300007,0.0040024242541884265,-0.0023186784043613927,0.005431963515208899,-0.0011410523628273097,-0.0012974564998490274,0.011069552121857658,0.004307028267700298,0.010263226436135925,0.00508064060257925,0.0023110648565979595,-0.004187835134541677
72,ExtraTrees_r140_BAG_L1,True,0.08559966604455077,-0.03358523547115153,-0.0004866050817696521,-0.13600896304386073,-0.15504569927764358,0.04161802292685185,0.07790067211150414,-0.009489153407458683,-0.12726964818096995,-0.05855844082888133,0.005453324006507574,0.07944787739237699,0.16934111702655508,0.0262782595218913,-0.07659113760590894,-0.14947257325399108,-0.08761756149095724,-0.018851108378451248,-0.031831693556296,-0.004468122213001882,0.012905768087834002,-0.053747131958618424,0.014923457711624047,0.1649761792671116,0.041005489242476656,0.4469502229911514,-0.05789385602789318,0.17991796166629453,0.19616647699274936,-0.026821159542354336,0.05377235158691998,-0.021039530470559713,0.13397993973630606,0.14306143263603918,0.36985436674197486,0.006176233191166958,-0.02192026741083562,0.008723365849333984,0.19912059135662466,0.16460204280236895,-0.013998137476724687,-0.2660432761460282,-0.06568442425787652,-0.12989414361786222,0.034463586904921975,0.03270512822088093,-0.011433636708243721,0.030421541581480978,0.11429351945075056,-0.11704657840041374,-0.15792587073247621,True,-0.0006344391067400894,-0.002566274010903303,-0.0025368567323701234,0.001771868363190639,0.003513850713038786,0.0024499422131372814,-0.000980178251743124,-0.000562229209466828,0.0001346266993206026,0.0027462462440732828,0.008089800920074117,-0.00025598644814209845,0.006921099289752351,0.00038104744462932357,0.0012473999938150018,0.003735396343195801,-0.0020391116293171914,0.0007047275997031293,-0.0042687892492268625,-0.0023226882637978168,0.009581780423010961,-0.0011997064080914485,0.0006501534465252444,0.003392006516078168,-0.004880832912420962,-0.00044866823000582883,0.010697631999005102,-0.0012599190323657077,-0.000808241214971645,0.00021978297500558827,-0.003341259022828487,-0.0008017158212056123,0.003175376739394164,0.0014963463343729492,-0.005784949437969651,-0.003645376368007024,0.0022747920641766786,-0.0013985717679953324,-0.0013540308118645792,-0.002320285904849549,0.0036968571475989565,-0.0018981861277673072,0.005229372333093142,-0.0008259808315687292,-0.0010207780580163417,0.010218859835411138,0.003827489311516769,0.00938690598405041,0.004815307211328254,0.0021869260593536002,-0.0038005826724863347
73,LightGBM_r130_BAG_L1,True,0.08400287306583025,-0.03342098602965502,-0.00445545188473971,-0.13303898925888902,-0.15833680439126868,0.04370548857482354,0.07573287706932527,-0.009840921757389858,-0.11388185565734302,-0.058497424236307584,0.020117212950183264,0.06541905905507667,0.17310026603197615,0.027596406125436915,-0.0707946705678078,-0.15156005244527365,-0.09513703258069661,-0.015645379964398045,-0.021234670457523044,0.009128441786466173,0.015218128992903491,-0.05015597228150055,0.030563597746225878,0.1672794062174109,0.035606443228115146,0.45443103030166293,-0.05196735527257703,0.18282078154423648,0.19017014763367543,-0.029618327341575226,0.06078494589385921,-0.02072857933253778,0.13371100188198454,0.14529495870402281,0.37544796770681915,-0.00753467784864853,-0.013151723859912406,0.004883165721468708,0.1797073884027602,0.15602875145090234,-0.022819915382440804,-0.2728575714907738,-0.05962096936613397,-0.12131488262037798,0.028093354626368826,0.026276035560101045,-0.01814939357181186,0.02565698525397222,0.11210053288551367,-0.1127650052696873,-0.1558909294631953,True,-0.0006140454523942579,-0.002037946271082654,-0.0019184398335657775,0.0016675857900826695,0.004082549352983575,0.001963435839805954,-2.733810963765853e-05,-0.00028619257271795016,9.990166930149944e-05,0.0029542889396379788,0.006226287092533497,-9.1073132405254e-05,0.007119346721353033,0.0004888873778643959,0.0009921101475891974,0.003312172367491418,-0.0015731605862342366,0.0005949269611957448,-0.0035575369104571494,-0.0016489441195990748,0.008716816540075101,-0.0008374344876015648,0.0003483988384270083,0.003151175869137726,-0.0038847458621027197,-0.00020154804705132908,0.009625619822020473,-0.0010610694496653822,-0.0004985055779218376,0.0002836718366985677,-0.0026727584085692964,-0.000664224444142819,0.0031673018004318198,0.0011711551686858401,-0.004764829584770803,-0.003142125803480609,0.0022653443904041854,-0.0011439863722642373,-0.0010715477819397607,-0.0017113330849026459,0.003132338315497696,-0.001847204369801013,0.004483027090498676,-0.00048815831435774083,-0.0006291447537247699,0.00943401548564312,0.003949309696589107,0.008229893533248734,0.004264397563332909,0.0018706855435684606,-0.0030809464889088706
74,LightGBM_r67_BAG_L1,True,0.0828989702831618,-0.03477705573554966,-0.003445768332887108,-0.13958470354034638,-0.16521018093414006,0.046691003058124986,0.07926124255751642,-0.004331528233148128,-0.10828790902757433,-0.060127392920143345,0.009855599343805017,0.0365466485282191,0.17615210404964401,0.04625132177517485,-0.07116319724124812,-0.15360608200046438,-0.09600750344140933,-0.016154919111488943,-0.024677357165946164,0.011902856240194416,0.006024662905825829,-0.05108199959102151,0.034890725976341935,0.17848612978868258,0.034094804249479214,0.47138378587180757,-0.05430224979024981,0.19081003603300678,0.19336101003449657,-0.033536170012897555,0.07430172376960675,-0.01785553771340403,0.14045861540754098,0.15560450665873427,0.38265196683819946,0.000970841442771286,-0.025114638602027305,0.0019731301087402052,0.18414113586954295,0.1534197370179043,-0.020062708220523275,-0.27064964003722236,-0.05878515995407183,-0.12183946969684809,0.028495511448119494,0.02480395943663691,-0.028564220147806837,0.02982083922157234,0.11758253645839696,-0.11853251289456138,-0.1690938383847196,True,-0.0006337288442035773,-0.0021873067896917564,-0.0021156742254587104,0.0016757199862568045,0.003956709470156679,0.0021014560349849154,-0.00029017542041373187,-0.00038816014796166904,0.00011988841870390534,0.002835184729081144,0.0066114573165360156,-0.00017603069426709358,0.007003082153340278,0.00042986172591112404,0.0010838613039655545,0.0035198523243383916,-0.0017575925965020293,0.0006015775210311077,-0.0037733715430956815,-0.0020226758470818524,0.008960322734884608,-0.0009897638855232475,0.0003812051092331281,0.0033166850704863713,-0.00418960423126478,-0.0002948608623490671,0.010112361818354522,-0.0011209282954248588,-0.0006123039364513359,0.00028375056106255507,-0.0029057107873027965,-0.0007934425977058632,0.0032242436712263344,0.0011840984727371736,-0.005133194086227662,-0.00333277929858032,0.0023092103871143028,-0.001198957918585954,-0.0012673326291176973,-0.0018470832765996208,0.0032190887023993324,-0.0019029773758594206,0.004643204261430937,-0.0006283299328979134,-0.0007606972044475505,0.009881416331242645,0.004240135112537828,0.00863729208839869,0.004442634498197656,0.0019451176182219913,-0.0032879048076542216
75,LightGBM_r18_BAG_L1,True,0.08246998198668072,-0.0353835066530525,-0.0017662340004692446,-0.13625500195221585,-0.16024595284067447,0.043843832531307816,0.07984151551791534,-0.005329677242388109,-0.12122441236135399,-0.06269922124575478,0.0033432148213320425,0.05037175396528679,0.1746190800373224,0.04288249159294693,-0.07277231051289743,-0.1595307202191332,-0.09304506559179318,-0.017349535334931547,-0.02579702568475511,0.01240430620719036,0.006671863438598109,-0.0518239695814705,0.0344740993318926,0.18411513600380344,0.03479219986247774,0.4619962084705659,-0.05635245247156841,0.18564465462274327,0.19323358888581577,-0.034805442393988584,0.0708561532791263,-0.018108523814322014,0.13795079199480753,0.15518411688532993,0.3826101838920469,0.000807849023057544,-0.020438831745776473,0.0046345058635892285,0.18072771408934937,0.15360143271648077,-0.015495820623121296,-0.26577474270049783,-0.0578860628873859,-0.12055687257280653,0.031316819870184656,0.024078707342814375,-0.027777694082086617,0.03222182322214617,0.116025325648942,-0.11482348964434563,-0.16299737215939658,True,-0.0007062866772040103,-0.0025447370474171583,-0.002363428701087735,0.0016541331799522357,0.004443326380151581,0.002428259113317868,-0.0007384843170553613,-0.0006722381725198361,0.00022021525162636805,0.002551938794391872,0.006453650067485536,-0.0004880774477208748,0.006791963379311781,0.00016186039484693954,0.001315178141467395,0.0026533156351753904,-0.0021195358102377494,0.0005098495264993433,-0.0038709109286335455,-0.003060885317881629,0.00986172407716574,-0.0014176985697500835,0.0004100202712172071,0.003664744729431387,-0.004493290705843866,-0.0005925249378711467,0.01131097825072119,-0.001272480099450752,-0.000943572590991744,0.0001248752827791424,-0.0033987324452970143,-0.001189944955558562,0.003353075423157775,0.0013513434079261016,-0.005551658527719298,-0.003667249764822742,0.0023685289895422046,-0.0012700828960346348,-0.001926759458682124,-0.0017479951141224825,0.0030722066172643755,-0.002229891967018404,0.004676276471088286,-0.0010925104570533393,-0.0011128412827847763,0.011012997195123553,0.0055880224497065045,0.010049096816892264,0.004685168122511267,0.001930529820728972,-0.0033408458121262246
76,KNeighbors_r151_BAG_L1,True,0.0691724370184175,-0.02485803217037691,-0.024293562500320765,-0.1360308196463568,-0.1445704679633835,0.0029895957628686327,0.0330641389147019,0.03234108113447738,-0.11462331593341851,-0.041628445039804125,0.041996328564880836,0.09153652720502779,0.16746420942694534,0.01022092529723626,-0.0972334710591226,-0.15462235773777933,-0.07186492224188928,-0.025788921779664492,-0.01452048293648732,0.030372530696345715,0.04867830993336377,-0.07107507024868832,0.03334121119922459,0.17586482259713984,0.03242678681917497,0.4438941807261647,-0.05889839811706725,0.12309421795620104,0.14787455671519945,0.011747453295191558,0.03898595184233375,-0.042265360714747964,0.13600366147166584,0.15417930137433475,0.3413813588283736,-0.004679953865766766,-0.038028693858076466,0.026463541483581036,0.16189659920014296,0.15097654659474236,-0.017456894508956617,-0.2634160510051627,-0.05820411335535617,-0.103637340626707,0.009402845763931196,0.02503748646099975,0.027172252586575196,0.039039153062064236,0.09473598514799135,-0.12516312157099604,-0.13710940561279683,True,-0.0007248863261036375,-0.0026199345744983694,-0.002522434946775138,0.001635168485401495,0.004342552989636181,0.002497668323608209,-0.0010070960888527985,-0.0007716131400112948,0.00022796727963408334,0.0024739178372401166,0.006694597378667463,-0.0005701016431584657,0.006693927111652899,9.313216183298442e-05,0.001376618815054967,0.0028006708985710417,-0.002273280531264594,0.0005049710542485542,-0.004004369844267328,-0.0033836361419666357,0.010029669743222298,-0.0015584656948809238,0.0004637246939716631,0.003800747255199659,-0.004712493195699851,-0.0006836926764804591,0.011680903056918778,-0.0013041550818212993,-0.0010497384157350576,0.0001036447198691365,-0.003604114360673328,-0.0013140831566447345,0.003373053273187268,0.0013921414370799193,-0.005780999514251328,-0.0037257282409664905,0.0023898598187290995,-0.0012989525980522058,-0.0020818255352087547,-0.0018414076499891445,0.003131384549447134,-0.0022609335385926277,0.004747241957669033,-0.0012332158017650805,-0.0012339018810305304,0.011375403958665826,0.00589328531949647,0.010344964247669128,0.004803541719511696,0.001960054292805404,-0.003468487040243068
77,LightGBM_r107_BAG_L1,True,0.07127334100336087,-0.025081751348342625,-0.01887905097336383,-0.14287388453979444,-0.1477728949721429,0.0047038357146577696,0.03159767852329835,0.035688068930384606,-0.11750535803889846,-0.04058469243029983,0.04675947424512459,0.08304644793049448,0.169623637493671,0.010102929236341878,-0.09966341503829612,-0.1554646776996927,-0.07335072269111816,-0.02454147044922894,-0.015681246285005248,0.029699715025722315,0.04681717147711946,-0.07344081587046533,0.03297479652864167,0.18107132150985386,0.03312483636291816,0.45229006956869294,-0.06129602330240289,0.12454614150179028,0.15292236457735517,0.012996594543147813,0.03987313299984315,-0.04317720435753843,0.1391949868092531,0.1577315652105491,0.3457636883120058,-0.0044980129182214,-0.042763715700677225,0.025557925735380765,0.16553875234013574,0.15392979689814318,-0.01476498475896212,-0.2629503957183629,-0.06006401053516158,-0.11032445063777487,0.008307042038121491,0.023856105410720817,0.023892668189186596,0.04094966964620192,0.09737184160385987,-0.12842555137764383,-0.14262938648442733,True,-0.0006482092365902695,-0.0025758847609897075,-0.0021937047391808215,0.0012601363214314073,0.00451915384013181,0.002458999157906291,-0.00043563269156951306,-0.0005360362167900241,0.00020502836579315776,0.002462773588920346,0.006846161388542343,-0.00031359371189732584,0.0067998349808626474,0.00018367746266960858,0.0013160576144928024,0.0027919551129396425,-0.0019952274644100252,0.0005024347304410433,-0.0038415310991534997,-0.0026538417950685293,0.009685031869350632,-0.001240900797504136,-4.7640003594704325e-05,0.0036397472129254594,-0.004224106593182325,-0.00045867977113022985,0.01007169203859997,-0.0012691044442543762,-0.0008019187189901572,0.0002619128434441936,-0.0031285031280980633,-0.0011958728396400508,0.003318596923817384,0.001308435971823305,-0.005247359232519029,-0.0034458620598972166,0.0022440366558092377,-0.0013048818887311715,-0.0018533528139150024,-0.0014968755169511361,0.002922849849798984,-0.002131988016070192,0.004108825738867819,-0.0009160766696647035,-0.0009039666560022914,0.010785245550879698,0.005604485754724876,0.009582169600957336,0.0043723455433159085,0.0018204173474597502,-0.0032139900297964924
78,CatBoost_r189_BAG_L1,True,0.07639820219579287,-0.029180284015987823,-0.011164826793758539,-0.14845830815669506,-0.14893033226516114,0.0015770625958888506,0.03507632802514224,0.032259978870001406,-0.1308579672213374,-0.03938575977080404,0.04775962041751136,0.07918600165661928,0.1732413444993198,0.02204656442805298,-0.09598889156107256,-0.15244061872920198,-0.08013252199850812,-0.02103812129296141,-0.020263884932003196,0.029499514785094227,0.051712163369139384,-0.07629257010947943,0.036171869704735474,0.1914451490508166,0.03593365447574224,0.45183146170611865,-0.06122891776320268,0.12610223058263179,0.16138786094167076,0.01361689682183402,0.04573828651392745,-0.0421953145916263,0.14661722018765638,0.1640332038270317,0.35323023351949495,0.0009234803528042917,-0.04801698841352708,0.022461548819145145,0.1607939889826151,0.15239311555807586,-0.011216212152402321,-0.263617382955225,-0.06417273841246639,-0.10264990743640297,0.005129834696924119,0.01819409852889953,0.018210224953707773,0.04121751015781055,0.10059717720477146,-0.13113959805533693,-0.14274648247093968,True,-0.0013648459787018493,-0.003464392597074649,-0.01020893645902702,-0.006203571071389475,-0.0012271395199325186,0.0033062506873232063,-0.0192872252332453,-0.008232078515756427,-0.00013738508026939886,0.000729834988894837,0.022963716349735968,-0.006593732389508594,0.0017625060524802767,-0.00504367897539941,0.008489995453522525,0.008656435987046334,-0.01120349745126073,-0.0017558186605869024,-0.00401126083886327,-0.02096941725139641,0.013806639105231703,-0.012134623377543648,0.010480356154307913,0.00585631797775667,-0.008626375972503068,-0.006262914530177824,0.022105775482166783,-0.0018620925764543227,-0.009124412496925376,0.0005760020215816153,-0.004382741513487471,-0.013261957650247172,-0.0010281238051429171,0.008113839568787582,-0.010145997834663967,-0.009031282592282931,0.0038887566158237966,-0.0017883415817820496,-0.0061750001268955,-0.0015390562116136019,0.006715905595642162,-0.004822034443264375,0.001734693835948289,-0.00850064082255366,-0.010736775991369116,0.03014304052279094,0.04411580559956679,0.016564627315626152,0.011964213300683245,-0.00042339936895361666,-0.006231482332842784
79,CatBoost_r149_BAG_L1,True,0.08002505584662414,-0.03039937068564033,-0.006764001818173034,-0.16014014196404874,-0.15169517313406977,0.0014342599156079877,0.03089061688776693,0.028949621914788486,-0.13689123071893566,-0.036135590684653496,0.052697401599863344,0.07364237318793586,0.17610467919606945,0.028814813928435244,-0.09592744358551039,-0.15411843076891205,-0.07820541610110597,-0.01778807509001105,-0.023522974267235656,0.02764430078613827,0.05441132919441207,-0.07988575869921463,0.03780006335208451,0.19458506501370576,0.03765292021480512,0.4573430943663249,-0.061998337996283064,0.12985462977482104,0.1679049902250263,0.02019877714264708,0.052904404082319084,-0.04155241693376586,0.15231615048631877,0.17249151502627202,0.35981500895933266,0.0011659290660480867,-0.049290300959277764,0.01913481818498799,0.1621256244031254,0.1563794840552446,-0.007051260798306986,-0.2678503213475804,-0.06885802502982369,-0.10375662262418794,0.006133587256623716,0.014518989010165365,0.011913327026483312,0.04098808769782354,0.10656860330813703,-0.13402909882263442,-0.15022646374618173,True,-0.0011448188764143273,-0.007678278799101128,-0.016222247197251124,-0.005345489855913008,-0.003083807133071739,0.007170771094976183,-0.02183068541527263,-0.009760045499334503,0.0006268952487933714,0.0012718517091381719,0.021080767956497586,-0.0056595439578814655,-0.000783378260764239,-0.0028420135514579618,0.012027858871889993,0.012882357380946749,-0.014007322241280208,-0.0018099603961768329,0.014757180487022868,-0.01189024608001799,0.018010602598727842,-0.013221202755406322,0.004736494943215196,0.01094258906250147,-0.0009744520481969104,-0.005263007146485082,0.02278643682275784,-0.003014311538089843,-0.010436743862211521,0.0005026433449336372,-0.0035843513894090106,-0.01664857642743142,0.0008952178736901138,0.009543421290760022,0.0022714266113380783,-0.022613625128836096,0.005071633510899648,-0.003506269817878806,-0.006789993762165675,0.0016138625291577155,-0.00027236385596173624,-0.012195304738843797,0.00025422690307743534,-0.005470468848784747,-0.010918116582656191,0.031821486267333665,0.030540721697561005,0.01821972707870517,0.019399884392581092,-0.0018279360187670982,0.007430813464764527
80,LightGBM_r120_BAG_L1,True,0.08185150598337482,-0.030336388137593175,-0.0034311291231025934,-0.16566817702295317,-0.15429977579263812,0.002444688476318435,0.028152869697759483,0.0302102123688994,-0.13766189621635108,-0.034968445825755735,0.054968638542159574,0.06914697991993438,0.17744065366954428,0.029763898123827237,-0.09759504944934759,-0.15631903335726186,-0.07819599027126452,-0.01702193876500807,-0.023324073594352377,0.028061302283525588,0.05377042990654401,-0.08172649220273431,0.038632954161630755,0.19775793088892282,0.03703227348430092,0.4633246117574196,-0.06362101149346863,0.13040978651556082,0.17143545316756215,0.02262838762099924,0.05520687498968217,-0.0419898086033619,0.15559176742724573,0.17632461585436301,0.36333358128289567,-0.0008641748527284028,-0.05241345525373496,0.01842811473461201,0.1634324669764316,0.1581096537825638,-0.00484870245384014,-0.2684359437216888,-0.069815653743434,-0.10719269728016699,0.0049770169592557026,0.013102312746335538,0.008452242325343482,0.04261091374355646,0.10952250487559037,-0.13537148197305643,-0.15420195482392654,True,-0.0011726831560737209,-0.00745261456805224,-0.01657238280473418,-0.0052945984233953285,-0.0030729728419441847,0.006963980279070128,-0.022404642291410214,-0.009833342847013713,0.000585002848645233,0.0012970992685184877,0.02120326959173419,-0.005629419403998034,-0.0008498087322581843,-0.00285962172649728,0.01204247633113279,0.01293386575684013,-0.014156850609604959,-0.0018174712540712271,0.015038336235903676,-0.012270769363196264,0.0181992021475532,-0.013364551837401257,0.005005609072402389,0.01128513111214245,-0.001072985223674605,-0.005309746415315574,0.02277925297784026,-0.0029538219135118765,-0.01052839880545347,0.0004212366576083426,-0.003698022754578899,-0.016892876656481422,0.0007638089568251272,0.009481102623339257,0.002535873135238318,-0.022925465009692694,0.005275671733999905,-0.0034155797865941316,-0.006671277239769164,0.0014618689781220715,-3.614865446569544e-05,-0.012162236145450853,-4.902452786783288e-05,-0.0055343988197858775,-0.011029885533029507,0.03215825424036115,0.030411329435550524,0.01820365031110793,0.019456966582581905,-0.0018117181256072801,0.007581259957626765
